joint,load_case,step_type,U1,U2,U3,R1,R2,R3
160,BAO KT,Max,2.4982691764013428e-05,9.250576041028641e-05,-0.0006126622978285286,0.00015475536470174777,-3.637679445548816e-07,1.2514929954142885e-05
160,BAO KT,Min,-0.0009603713489741292,-0.000940062269418946,-0.0014117288518927262,7.179344538404957e-05,-5.3966236753254233e-05,-1.3257457184686168e-05
162,BAO KT,Max,-2.5704167875468894e-06,0.00017373796128566655,-0.0003235909912645318,6.861777280323355e-05,1.3720279889541025e-05,1.3277328156053244e-05
162,BAO KT,Min,-0.0009427199786937416,-0.00021546143126062472,-0.0007748336283109343,-7.399618714109297e-05,-3.8244880543994024e-05,-9.474043695891473e-06
164,BAO KT,Max,-7.684273989153735e-06,0.0008761106016304974,-0.00040086763647825265,9.497404743241462e-05,5.240784411877382e-06,1.4156085981741678e-05
164,BAO KT,Min,-0.0011202714595798511,-0.0002208691747268849,-0.0011414508816441073,-3.499669037972519e-05,-1.726720650362941e-05,-1.0968496616270833e-05
166,BAO KT,Max,-7.877375511300849e-06,0.000859500763972884,-0.00041003391362937525,9.180355645761875e-05,1.1643556040830482e-05,1.3038513416537775e-05
166,BAO KT,Min,-0.0009982011199300787,-0.00020583286087658107,-0.0011541685675003105,-3.66540113319609e-05,-7.856502735278889e-06,-1.225190582802808e-05
170,BAO KT,Max,0.0001632640043119236,8.862780514733967e-05,-0.0012849657019851056,0.0001679879450408649,6.538523921153719e-06,1.1939123167577068e-05
170,BAO KT,Min,-0.001176804327267434,-0.0023690726811672,-0.003103463951388672,7.896842620876324e-05,-2.0359253288459044e-05,-9.941420495354318e-06
172,BAO KT,Max,0.0001625522375070957,8.40610475631255e-05,-0.0012861354944988905,0.0001706196294357064,6.621607039081445e-06,1.166614751921705e-05
172,BAO KT,Min,-0.0010333144287243134,-0.002364114695901929,-0.0031053050220229577,7.99645547293053e-05,-1.4897238831926078e-05,-9.63965368291228e-06
174,BAO KT,Max,0.0004040785321113905,9.463212697609936e-05,-0.0033786862049389175,0.0002991514435433739,6.880585165186978e-05,1.177497773669128e-05
174,BAO KT,Min,-0.0006546402673097672,-0.004789713894011284,-0.007233081121233983,2.9335254602244828e-05,5.188799793749746e-07,-5.9236991950147175e-06
176,BAO KT,Max,0.00034295605926869103,9.47680677081378e-05,-0.0031730594394190677,0.00033339555122781497,7.25561737824161e-05,1.1708817860914376e-05
176,BAO KT,Min,-0.0006262565184357213,-0.004176382948116086,-0.0067588465078124785,5.032723937733984e-05,8.58326176651292e-07,-5.68005055068237e-06
178,BAO KT,Max,0.00028230921923657053,9.490582524930684e-05,-0.002713572309254853,0.00028430551860028126,6.784658428787892e-05,1.1687865504011483e-05
178,BAO KT,Min,-0.0005992977070871658,-0.003562439030869518,-0.005742312486130543,5.4469334799275546e-05,-3.741413479693977e-06,-5.679464500050662e-06
180,BAO KT,Max,0.00022173433515704108,9.510455900929688e-05,-0.0019970472095391617,0.0003787878201192015,5.604394348023694e-05,1.1707411128001602e-05
180,BAO KT,Min,-0.0005709396794260757,-0.0029474422684419087,-0.004249342690823537,3.2914119359747194e-05,-1.4888978019354527e-05,-5.945349407337623e-06
182,BAO KT,Max,9.335989363906316e-05,9.797721201143628e-05,-0.001038196649789088,0.00017057673884943308,4.951856336477906e-05,1.1600385663978127e-05
182,BAO KT,Min,-0.0005004412485473698,-0.0016209570298339397,-0.0022781880549193672,2.4111659134195087e-05,-1.1960567730734222e-05,-7.579855032441106e-06
184,BAO KT,Max,2.4533777231464295e-05,0.00010076234660725891,-0.0006070420715984544,0.00015308464123086054,4.804026896357078e-05,1.1594522399957149e-05
184,BAO KT,Min,-0.0004689790463607664,-0.000901341377366918,-0.0014013539625730384,7.13720642564405e-05,-3.703972007838087e-06,-8.397613282420307e-06
186,BAO KT,Max,-3.406500520801871e-06,0.0001390277376453335,-0.0003242697798667007,6.721742903340156e-05,4.2185408819631295e-05,1.1860732681991075e-05
186,BAO KT,Min,-0.0004927865387774798,-0.00017176670068292038,-0.0007756272694163282,-7.627314637749568e-05,-4.141588408137116e-06,-7.148973696385056e-06
189,BAO KT,Max,-8.081470194703562e-06,0.000819771726100728,-0.0004377840468968488,7.92077445436474e-05,2.5426528874554465e-05,1.1640533737865557e-05
189,BAO KT,Min,-0.00064348028560909,-0.00016002622505167702,-0.0011665666332577051,-3.454866184524432e-05,-1.3685476665471483e-05,-9.595758029006906e-06
193,BAO KT,Max,-8.351893083205652e-06,0.0008082698559722988,-0.0004446313661949024,7.38407471328694e-05,2.4310113670228862e-05,1.1238483421928593e-05
