joint,load_case,step_type,U1,U2,U3,R1,R2,R3
199,BAO KT,Max,0.00602376662599983,0.002044224123325753,-0.002853057508543469,0.00021142542455844545,7.945586199827123e-06,0.00019318770525586385
199,BAO KT,Min,0.0003229887813417768,-0.006627017214198845,-0.006167026022691047,-3.7572350499546486e-05,-9.395461048399793e-08,-5.235772727049633e-05
201,BAO KT,Max,0.005009523903149924,0.0020443677434282244,-0.00287509352758197,0.00025090935251756126,5.606384990179945e-06,0.00019313115228625482
201,BAO KT,Min,0.00038906973090531476,-0.0060118264165890615,-0.00614502619544264,5.485176826785385e-06,-8.531724407230683e-08,-5.243117620136392e-05
203,BAO KT,Max,0.0039960597932804775,0.0020445712250345936,-0.002643901289738626,0.00020025815307630966,2.849011638785736e-06,0.00019306620768787068
203,BAO KT,Min,0.00030567285999142486,-0.005396149597395684,-0.005597645553708342,6.146851100667047e-06,-4.6961916110390145e-06,-5.247768265263077e-05
205,BAO KT,Max,0.0029833061606268237,0.002044789055700836,-0.002162380190501387,0.00029411038300354044,9.467226051435958e-07,0.00019305599399485954
205,BAO KT,Min,0.00022219732633208078,-0.00477976735724926,-0.004524247992302065,-1.5403967531636817e-05,-2.2761193126162355e-05,-5.249974688116455e-05
207,BAO KT,Max,0.0017736716497191492,0.002062097760822227,-0.0018196574399104244,9.949214239169845e-05,1.0538050177459623e-06,0.00019300113521123483
207,BAO KT,Min,1.617475906920151e-05,-0.0034588120773856148,-0.0038966843755462513,-0.00013503143273984662,-1.8935086798260867e-05,-5.293887306666138e-05
209,BAO KT,Max,0.0020738976360988775,0.002693604261267117,-0.0017886365073269954,6.478618224686484e-05,-1.0748832954338698e-07,0.00019303052944198414
209,BAO KT,Min,-0.00037304969716075775,-0.0029567071816158992,-0.003914783679296203,-3.1835549751005857e-05,-8.442584360383773e-06,-5.317108052668064e-05
211,BAO KT,Max,0.0023991099656950864,0.0033251911240404055,-0.0014454358466747458,0.0002491971356137597,-2.1658710092682795e-06,0.00019299461590303313
211,BAO KT,Min,-0.0015243185360621545,-0.0029512600868696823,-0.0031798978765842484,-1.4405936288170521e-05,-3.0729986135316414e-05,-5.331621553202422e-05
215,BAO KT,Max,0.0026513760195536985,0.003980760778985681,-0.0007334649792555427,0.0003687639346988087,-1.4282878595793592e-06,0.0001926003229036303
215,BAO KT,Min,-0.002676365472905428,-0.003066501648517269,-0.0020244073765425686,0.00010508633454338623,-7.505903995904264e-05,-5.279291879945151e-05
217,BAO KT,Max,0.0027988788191913804,0.003934595061645056,-0.000741648056107433,0.000367231956317478,4.911339952515713e-07,0.00019157115831621458
